# energy grid [eV]  eels components [arbitrary units]
#
    0.000000000    0.000000000    0.000000000    0.000000000
    0.015015015    0.000019437    0.000020830    0.000021160
    0.030030030    0.000038912    0.000041716    0.000042382
    0.045045045    0.000058461    0.000062717    0.000063727
    0.060060060    0.000078126    0.000083893    0.000085262
    0.075075075    0.000097947    0.000105312    0.000107060
    0.090090090    0.000117973    0.000127047    0.000129199
    0.105105105    0.000138254    0.000149182    0.000151771
    0.120120120    0.000158849    0.000171813    0.000174883
    0.135135135    0.000179828    0.000195058    0.000198662
    0.150150150    0.000201271    0.000219056    0.000223260
    0.165165165    0.000223278    0.000243982    0.000248870
    0.180180180    0.000245969    0.000270055    0.000275733
    0.195195195    0.000269499    0.000297560    0.000304164
    0.210210210    0.000294068    0.000326871    0.000334577
    0.225225225    0.000319939    0.000358495    0.000367534
    0.240240240    0.000347471    0.000393135    0.000403813
    0.255255255    0.000377166    0.000431784    0.000444519
    0.270270270    0.000409740    0.000475883    0.000491255
    0.285285285    0.000446236    0.000527559    0.000546388
    0.300300300    0.000488183    0.000589958    0.000613426
    0.315315315    0.000537739    0.000667576    0.000697387
    0.330330330    0.000597520    0.000765946    0.000804481
    0.345345345    0.000669006    0.000888445    0.000938601
    0.360360360    0.000747575    0.001025849    0.001089735
    0.375375375    0.000817487    0.001144399    0.001220278
    0.390390390    0.000865055    0.001211392    0.001292746
    0.405405405    0.000902042    0.001248537    0.001330376
    0.420420420    0.000952879    0.001308992    0.001393014
    0.435435435    0.001031086    0.001423646    0.001516125
    0.450450450    0.001133964    0.001587813    0.001695295
    0.465465465    0.001242603    0.001759730    0.001884223
    0.480480480    0.001334639    0.001882514    0.002017738
    0.495495495    0.001407119    0.001932717    0.002065768
    0.510510511    0.001483439    0.001945597    0.002064779
    0.525525526    0.001592073    0.001973584    0.002073129
    0.540540541    0.001743695    0.002032484    0.002108313
    0.555555556    0.001933121    0.002124700    0.002174860
    0.570570571    0.002134557    0.002250229    0.002280110
    0.585585586    0.002315950    0.002382635    0.002399580
    0.600600601    0.002474105    0.002485642    0.002488435
    0.615615616    0.002603573    0.002547854    0.002533746
    0.630630631    0.002678988    0.002594981    0.002574132
    0.645645646    0.002712106    0.002669208    0.002658284
    0.660660661    0.002743812    0.002791937    0.002802060
    0.675675676    0.002790329    0.002955878    0.002992866
    0.690690691    0.002859526    0.003148846    0.003214896
    0.705705706    0.002953998    0.003347312    0.003439498
    0.720720721    0.003072260    0.003531700    0.003642469
    0.735735736    0.003222188    0.003715305    0.003836965
    0.750750751    0.003399401    0.003921230    0.004052198
    0.765765766    0.003590248    0.004151309    0.004294839
    0.780780781    0.003796818    0.004393144    0.004549576
    0.795795796    0.004025908    0.004635845    0.004800155
    0.810810811    0.004256005    0.004857734    0.005023553
    0.825825826    0.004465440    0.005040626    0.005201965
    0.840840841    0.004669128    0.005188116    0.005335033
    0.855855856    0.004889734    0.005314166    0.005433009
    0.870870871    0.005144585    0.005446137    0.005526253
    0.885885886    0.005458580    0.005614419    0.005647902
    0.900900901    0.005831410    0.005812946    0.005792297
    0.915915916    0.006198259    0.005983645    0.005906877
    0.930930931    0.006502326    0.006094630    0.005969102
    0.945945946    0.006734951    0.006159550    0.005998020
    0.960960961    0.006883426    0.006184080    0.006001631
    0.975975976    0.006921670    0.006167331    0.005981617
    0.990990991    0.006849566    0.006122553    0.005950323
    1.006006006    0.006706932    0.006060911    0.005910739
    1.021021021    0.006543769    0.005984584    0.005855508
    1.036036036    0.006391140    0.005906437    0.005794778
    1.051051051    0.006272821    0.005857901    0.005762053
    1.066066066    0.006205764    0.005862579    0.005782415
    1.081081081    0.006178679    0.005920814    0.005858779
    1.096096096    0.006170847    0.006018506    0.005979061
    1.111111111    0.006161188    0.006119835    0.006105352
    1.126126126    0.006133782    0.006183362    0.006190947
    1.141141141    0.006102003    0.006208633    0.006231305
    1.156156156    0.006094449    0.006231144    0.006262534
    1.171171171    0.006096312    0.006249580    0.006286306
    1.186186186    0.006077448    0.006234976    0.006273850
    1.201201201    0.006043628    0.006192679    0.006230146
    1.216216216    0.006004477    0.006138693    0.006172863
    1.231231231    0.005950580    0.006065406    0.006094948
    1.246246246    0.005887658    0.005980808    0.006004913
    1.261261261    0.005845692    0.005920823    0.005940275
    1.276276276    0.005836388    0.005899591    0.005915937
    1.291291291    0.005858967    0.005914681    0.005929045
    1.306306306    0.005922280    0.005972138    0.005984930
    1.321321321    0.006029843    0.006070848    0.006081329
    1.336336336    0.006173201    0.006199415    0.006206085
    1.351351351    0.006345270    0.006352691    0.006354536
    1.366366366    0.006543145    0.006535620    0.006533576
    1.381381381    0.006765225    0.006755355    0.006752534
    1.396396396    0.007004080    0.007003531    0.007002942
    1.411411411    0.007241170    0.007252873    0.007255404
    1.426426426    0.007469212    0.007490658    0.007495707
    1.441441441    0.007703792    0.007733450    0.007740587
    1.456456456    0.007956144    0.007995706    0.008005351
    1.471471471    0.008211809    0.008262542    0.008275082
    1.486486486    0.008446654    0.008506954    0.008521997
    1.501501502    0.008665043    0.008736468    0.008754311
    1.516516517    0.008908262    0.008996060    0.009017942
    1.531531532    0.009207902    0.009310096    0.009335536
    1.546546547    0.009546977    0.009646862    0.009671675
    1.561561562    0.009893237    0.009973580    0.009993416
    1.576576577    0.010249165    0.010307107    0.010321259
    1.591591592    0.010619822    0.010663440    0.010674003
    1.606606607    0.010985084    0.011028288    0.011038764
    1.621621622    0.011333414    0.011393329    0.011408004
    1.636636637    0.011663024    0.011756736    0.011779924
    1.651651652    0.011990730    0.012133227    0.012168703
    1.666666667    0.012340680    0.012532566    0.012580431
    1.681681682    0.012708378    0.012919617    0.012972076
    1.696696697    0.013056111    0.013236112    0.013280328
    1.711711712    0.013352059    0.013465815    0.013493366
    1.726726727    0.013605423    0.013654643    0.013666350
    1.741741742    0.013845976    0.013856309    0.013858610
    1.756756757    0.014084513    0.014077338    0.014075397
    1.771771772    0.014340627    0.014318436    0.014312637
    1.786786787    0.014669512    0.014613386    0.014598954
    1.801801802    0.015069530    0.014943135    0.014911484
    1.816816817    0.015444695    0.015222678    0.015168107
    1.831831832    0.015717989    0.015410816    0.015335968
    1.846846847    0.015867453    0.015506534    0.015418794
    1.861861862    0.015899518    0.015519445    0.015426855
    1.876876877    0.015852939    0.015475734    0.015383499
    1.891891892    0.015764248    0.015383169    0.015289673
    1.906906907    0.015621021    0.015234491    0.015138887
    1.921921922    0.015388674    0.015042557    0.014955374
    1.936936937    0.015075790    0.014835495    0.014773377
    1.951951952    0.014783100    0.014666927    0.014636050
    1.966966967    0.014618883    0.014591845    0.014584209
    1.981981982    0.014630668    0.014649597    0.014654077
    1.996996997    0.014832987    0.014865552    0.014873620
    2.012012012    0.015194453    0.015211034    0.015215049
    2.027027027    0.015624836    0.015606556    0.015601749
    2.042042042    0.016030595    0.015972626    0.015957808
    2.057057057    0.016323192    0.016229921    0.016206147
    2.072072072    0.016430363    0.016327084    0.016300544
    2.087087087    0.016373828    0.016309491    0.016292448
    2.102102102    0.016242368    0.016260037    0.016263799
    2.117117117    0.016099152    0.016198266    0.016223127
    2.132132132    0.015968342    0.016111926    0.016148396
    2.147147147    0.015852772    0.015991212    0.016026440
    2.162162162    0.015749230    0.015841324    0.015864811
    2.177177177    0.015684492    0.015724406    0.015734689
    2.192192192    0.015701115    0.015717393    0.015721603
    2.207207207    0.015826939    0.015845424    0.015850093
    2.222222222    0.016043619    0.016062483    0.016067217
    2.237237237    0.016287203    0.016300893    0.016304262
    2.252252252    0.016531158    0.016553942    0.016559435
    2.267267267    0.016820942    0.016867546    0.016878898
    2.282282282    0.017164673    0.017238402    0.017256608
    2.297297297    0.017467363    0.017579255    0.017607283
    2.312312312    0.017671486    0.017845364    0.017889323
    2.327327327    0.017844582    0.018098799    0.018163347
    2.342342342    0.018021387    0.018348592    0.018431841
    2.357357357    0.018147927    0.018513693    0.018606746
    2.372372372    0.018224277    0.018606832    0.018704035
    2.387387387    0.018290894    0.018724878    0.018835087
    2.402402402    0.018302408    0.018856866    0.018997673
    2.417417417    0.018221475    0.018921018    0.019097827
    2.432432432    0.018139189    0.018927404    0.019123924
    2.447447447    0.018152246    0.018921302    0.019109064
    2.462462462    0.018247699    0.018896357    0.019050823
    2.477477477    0.018380235    0.018846099    0.018953779
    2.492492492    0.018534285    0.018775047    0.018827663
    2.507507508    0.018700926    0.018676600    0.018666500
    2.522522523    0.018881342    0.018582735    0.018508947
    2.537537538    0.019077319    0.018552952    0.018426707
    2.552552553    0.019267223    0.018599875    0.018439667
    2.567567568    0.019458634    0.018722163    0.018544664
    2.582582583    0.019659742    0.018907030    0.018724594
    2.597597598    0.019849197    0.019112920    0.018933668
    2.612612613    0.020036661    0.019307268    0.019129401
    2.627627628    0.020231786    0.019468480    0.019282223
    2.642642643    0.020439490    0.019621238    0.019421034
    2.657657658    0.020675510    0.019820244    0.019609903
    2.672672673    0.020922873    0.020066293    0.019854298
    2.687687688    0.021163530    0.020338226    0.020132678
    2.702702703    0.021446700    0.020668642    0.020473726
    2.717717718    0.021802446    0.021079681    0.020897606
    2.732732733    0.022172120    0.021513283    0.021346398
    2.747747748    0.022481966    0.021890623    0.021740077
    2.762762763    0.022768699    0.022234062    0.022097397
    2.777777778    0.023113026    0.022622951    0.022497220
    2.792792793    0.023451395    0.023012992    0.022900068
    2.807807808    0.023668715    0.023303636    0.023209136
    2.822822823    0.023757603    0.023475447    0.023402126
    2.837837838    0.023749220    0.023514034    0.023452969
    2.852852853    0.023651842    0.023423917    0.023364636
    2.867867868    0.023486531    0.023290806    0.023239163
    2.882882883    0.023273807    0.023174386    0.023146983
    2.897897898    0.023029284    0.023054852    0.023059818
    2.912912913    0.022766985    0.022892838    0.022924171
    2.927927928    0.022534057    0.022743549    0.022796799
    2.942942943    0.022406607    0.022729766    0.022812617
    2.957957958    0.022404821    0.022876626    0.022998227
    2.972972973    0.022513280    0.023135984    0.023296744
    2.987987988    0.022724543    0.023485812    0.023682114
    3.003003003    0.023019317    0.023916240    0.024146894
    3.018018018    0.023328514    0.024361144    0.024625736
    3.033033033    0.023569900    0.024724684    0.025019178
    3.048048048    0.023744168    0.024984949    0.025299394
    3.063063063    0.023918893    0.025190857    0.025510744
    3.078078078    0.024199572    0.025439413    0.025748626
    3.093093093    0.024624684    0.025771580    0.026055429
    3.108108108    0.025099174    0.026129492    0.026383084
    3.123123123    0.025550996    0.026496898    0.026728801
    3.138138138    0.026024903    0.026916720    0.027134418
    3.153153153    0.026537966    0.027363142    0.027563413
    3.168168168    0.026997798    0.027723988    0.027898955
    3.183183183    0.027351997    0.027934925    0.028073975
    3.198198198    0.027681854    0.028053395    0.028140592
    3.213213213    0.028012360    0.028136997    0.028164663
    3.228228228    0.028247242    0.028187126    0.028170614
    3.243243243    0.028271986    0.028136018    0.028101483
    3.258258258    0.028126878    0.027952299    0.027908618
    3.273273273    0.027992709    0.027733517    0.027669576
    3.288288288    0.027979502    0.027592047    0.027497324
    3.303303303    0.028093428    0.027589467    0.027466623
    3.318318318    0.028269856    0.027700612    0.027561843
    3.333333333    0.028449358    0.027841434    0.027693201
    3.348348348    0.028681802    0.028006200    0.027841439
    3.363363363    0.029094661    0.028317541    0.028127793
    3.378378378    0.029770014    0.028895482    0.028681476
    3.393393393    0.030625941    0.029693619    0.029464912
    3.408408408    0.031486449    0.030553387    0.030324133
    3.423423423    0.032222834    0.031315625    0.031092871
    3.438438438    0.032793606    0.031867642    0.031640907
    3.453453453    0.033228549    0.032189810    0.031936243
    3.468468468    0.033541442    0.032304056    0.032002522
    3.483483483    0.033770412    0.032299855    0.031941236
    3.498498498    0.034110868    0.032406690    0.031989780
    3.513513514    0.034755842    0.032833259    0.032360417
    3.528528529    0.035653371    0.033559751    0.033041194
    3.543543544    0.036562446    0.034365372    0.033816570
    3.558558559    0.037176114    0.034971069    0.034414602
    3.573573574    0.037285578    0.035201593    0.034669312
    3.588588589    0.036944844    0.035106951    0.034631387
    3.603603604    0.036380427    0.034891261    0.034500769
    3.618618619    0.035777988    0.034715227    0.034432610
    3.633633634    0.035209358    0.034604687    0.034440855
    3.648648649    0.034787785    0.034595706    0.034540294
    3.663663664    0.034640022    0.034770100    0.034799688
    3.678678679    0.034750070    0.035104799    0.035193639
    3.693693694    0.034988838    0.035495991    0.035624915
    3.708708709    0.035258120    0.035899592    0.036063595
    3.723723724    0.035557135    0.036369459    0.036577796
    3.738738739    0.035874151    0.036931353    0.037203242
    3.753753754    0.036060785    0.037450799    0.037809180
    3.768768769    0.036052623    0.037819234    0.038274652
    3.783783784    0.036079919    0.038143059    0.038672588
    3.798798799    0.036406795    0.038590741    0.039147411
    3.813813814    0.037046604    0.039219318    0.039769644
    3.828828829    0.037832902    0.039988798    0.040532431
    3.843843844    0.038664371    0.040853207    0.041403155
    3.858858859    0.039524400    0.041752359    0.042309882
    3.873873874    0.040446777    0.042680257    0.043236443
    3.888888889    0.041503210    0.043703368    0.044248201
    3.903903904    0.042678672    0.044797328    0.045318898
    3.918918919    0.043805465    0.045795954    0.046283211
    3.933933934    0.044768723    0.046610874    0.047059492
    3.948948949    0.045695664    0.047403865    0.047817829
    3.963963964    0.046736794    0.048349543    0.048738395
    3.978978979    0.047772147    0.049294869    0.049659516
    3.993993994    0.048621478    0.049921671    0.050229603
    4.009009009    0.049231926    0.050080798    0.050278159
    4.024024024    0.049542080    0.049808824    0.049866591
    4.039039039    0.049581155    0.049287677    0.049212262
    4.054054054    0.049655301    0.048856392    0.048660844
    4.069069069    0.050082310    0.048808499    0.048499642
    4.084084084    0.050793179    0.049125945    0.048722320
    4.099099099    0.051495135    0.049589229    0.049126826
    4.114114114    0.052066525    0.050070972    0.049585122
    4.129129129    0.052590568    0.050608737    0.050124542
    4.144144144    0.053278194    0.051349632    0.050877210
    4.159159159    0.054344950    0.052431752    0.051962269
    4.174174174    0.055754537    0.053816643    0.053340370
    4.189189189    0.057188293    0.055245321    0.054767125
    4.204204204    0.058419344    0.056504278    0.056032477
    4.219219219    0.059527106    0.057633791    0.057167011
    4.234234234    0.060646329    0.058720089    0.058245090
    4.249249249    0.061701492    0.059621099    0.059108375
    4.264264264    0.062622787    0.060234576    0.059646075
    4.279279279    0.063621281    0.060860608    0.060179104
    4.294294294    0.064942528    0.061891458    0.061135439
    4.309309309    0.066627298    0.063428565    0.062632427
    4.324324324    0.068580535    0.065314984    0.064498760
    4.339339339    0.070568672    0.067265380    0.066436102
    4.354354354    0.072396098    0.069096923    0.068264969
    4.369369369    0.074065407    0.070751302    0.069912083
    4.384384384    0.075331305    0.071976580    0.071122188
    4.399399399    0.075766045    0.072536291    0.071705856
    4.414414414    0.075450745    0.072680365    0.071958759
    4.429429429    0.074966291    0.072940856    0.072405308
    4.444444444    0.074897559    0.073700618    0.073377603
    4.459459459    0.075440593    0.075030658    0.074912147
    4.474474474    0.076457076    0.076847859    0.076938481
    4.489489489    0.077863913    0.079157938    0.079485067
    4.504504505    0.079553869    0.081793546    0.082367893
    4.519519520    0.081338702    0.084321672    0.085087901
    4.534534535    0.083195288    0.086522652    0.087374238
    4.549549550    0.085131542    0.088534237    0.089401177
    4.564564565    0.087003109    0.090522675    0.091416204
