# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    8.333333333    1.983360937    1.958536074    1.952294740
    8.348348348    1.998982169    1.981807212    1.977522172
    8.363363363    1.989008586    1.984549580    1.983480468
    8.378378378    1.959619386    1.968641722    1.970960768
    8.393393393    1.918616638    1.937129061    1.941822769
    8.408408408    1.871193213    1.893997373    1.899766714
    8.423423423    1.820237097    1.844569775    1.850731947
    8.438438438    1.766275717    1.790194473    1.796262542
    8.453453453    1.711353590    1.732445502    1.737806661
    8.468468468    1.659917061    1.676988177    1.681338760
    8.483483483    1.613544154    1.626825489    1.630223620
    8.498498498    1.569019005    1.578877110    1.581415429
    8.513513514    1.522495369    1.529151876    1.530879191
    8.528528529    1.475625032    1.479807306    1.480894630
    8.543543544    1.437272641    1.439708618    1.440332366
    8.558558559    1.416831758    1.417510710    1.417669604
    8.573573574    1.418715879    1.417133028    1.416702398
    8.588588589    1.445460724    1.441000798    1.439824095
    8.603603604    1.495312418    1.487903481    1.485963367
    8.618618619    1.558022157    1.548227210    1.545675690
    8.633633634    1.622277625    1.609572004    1.606293903
    8.648648649    1.681452504    1.663236671    1.658599673
    8.663663664    1.728954425    1.702461521    1.695788018
    8.678678679    1.757429674    1.724367426    1.716083934
    8.693693694    1.763321589    1.731703928    1.723809176
    8.708708709    1.746182243    1.726003936    1.720995195
    8.723723724    1.709765652    1.706580675    1.705843379
    8.738738739    1.661596138    1.674324880    1.677579896
    8.753753754    1.610429100    1.633751666    1.639656280
    8.768768769    1.562099903    1.589520254    1.596445873
    8.783783784    1.518107655    1.544351874    1.550982286
    8.798798799    1.477888688    1.499666098    1.505180502
    8.813813814    1.439260967    1.455215788    1.459276987
    8.828828829    1.398590940    1.409303346    1.412050983
    8.843843844    1.355542951    1.363229193    1.365205680
    8.858858859    1.316497243    1.322861454    1.324488049
    8.873873874    1.289473766    1.293800567    1.294899993
    8.888888889    1.277886548    1.278309342    1.278416227
    8.903903904    1.279857585    1.275740297    1.274697366
    8.918918919    1.290899495    1.283592293    1.281738679
    8.933933934    1.308363017    1.300008625    1.297879407
    8.948948949    1.334066436    1.326140007    1.324103253
    8.963963964    1.368987912    1.361531397    1.359603758
    8.978978979    1.409734067    1.401194430    1.398996357
    8.993993994    1.453094283    1.441740386    1.438840814
    9.009009009    1.495044070    1.481350440    1.477869356
    9.024024024    1.528277582    1.514916982    1.511529635
    9.039039039    1.547716835    1.536957989    1.534238397
    9.054054054    1.554657270    1.547351512    1.545513243
    9.069069069    1.552422506    1.549258205    1.548471342
    9.084084084    1.542395423    1.545208869    1.545930107
    9.099099099    1.525724242    1.535852001    1.538412406
    9.114114114    1.505328769    1.521493524    1.525571178
    9.129129129    1.484349898    1.503507061    1.508339456
    9.144144144    1.463774450    1.482454373    1.487172200
    9.159159159    1.441944765    1.457184603    1.461043315
    9.174174174    1.417002703    1.427325680    1.429952034
    9.189189189    1.390950938    1.395873305    1.397145425
    9.204204204    1.367857518    1.366797193    1.366570281
    9.219219219    1.350717985    1.342812341    1.340868941
    9.234234234    1.340214227    1.325503714    1.321852662
    9.249249249    1.333104170    1.314163267    1.309448452
    9.264264264    1.326262636    1.307186843    1.302431882
    9.279279279    1.319131959    1.303367335    1.299434494
    9.294294294    1.311672143    1.301469874    1.298921091
    9.309309309    1.304923311    1.301582498    1.300742688
    9.324324324    1.302285299    1.305986641    1.306902273
    9.339339339    1.307886956    1.317292028    1.319627120
    9.354354354    1.322933688    1.335493874    1.338610981
    9.369369369    1.346211004    1.359023759    1.362200586
    9.384384384    1.373317050    1.383565946    1.386110314
    9.399399399    1.394516193    1.399880048    1.401225549
    9.414414414    1.399907709    1.399714802    1.399695209
    9.429429429    1.389580164    1.385317054    1.384293453
    9.444444444    1.373508442    1.367505521    1.366050462
    9.459459459    1.358297729    1.352113913    1.350615421
    9.474474474    1.340712514    1.335317591    1.334023596
    9.489489489    1.314048058    1.311293229    1.310672748
    9.504504505    1.276535502    1.278967822    1.279654948
    9.519519520    1.233715009    1.242613358    1.244915805
    9.534534535    1.193681038    1.207679156    1.211245224
    9.549549550    1.162788155    1.178142262    1.182033734
    9.564564565    1.143002510    1.155457069    1.158609373
    9.579579580    1.132929987    1.139394870    1.141033777
    9.594594595    1.129684438    1.129363242    1.129291973
    9.609609610    1.129471410    1.123856625    1.122455690
    9.624624625    1.129375040    1.120622983    1.118438313
    9.639639640    1.127429000    1.117125061    1.114556945
    9.654654655    1.121962526    1.111145856    1.108457597
    9.669669670    1.111510735    1.101120760    1.098550525
    9.684684685    1.095780854    1.086892583    1.084706827
    9.699699700    1.077440098    1.071533360    1.070091769
    9.714714715    1.062558023    1.060741594    1.060312157
    9.729729730    1.055981181    1.057803170    1.058271173
    9.744744745    1.058464749    1.062056275    1.062955271
    9.759759760    1.067770965    1.071053043    1.071867942
    9.774774775    1.078073111    1.079599292    1.079978128
    9.789789790    1.081554455    1.080791077    1.080606818
    9.804804805    1.074950963    1.072599548    1.072025772
    9.819819820    1.062542351    1.059817308    1.059152270
    9.834834835    1.051328178    1.048578858    1.047906071
    9.849849850    1.045192613    1.042020120    1.041239737
    9.864864865    1.041592348    1.038262402    1.037444542
    9.879879880    1.034049589    1.031861811    1.031336492
    9.894894895    1.017408284    1.017621454    1.017707960
    9.909909910    0.993240167    0.996087909    0.996840528
    9.924924925    0.969671742    0.974458342    0.975693325
    9.939939940    0.953298816    0.959034707    0.960499378
    9.954954955    0.945809298    0.951570382    0.953030362
    9.969969970    0.946296081    0.951365078    0.952638903
    9.984984985    0.952103470    0.955834359    0.956764934
   10.000000000    0.958483515    0.959998654    0.960374738
   10.015015015    0.960746022    0.959530152    0.959227727
   10.030030030    0.956912344    0.953619607    0.952802516
   10.045045045    0.947528169    0.943769405    0.942841458
   10.060060060    0.933674003    0.930857539    0.930175615
   10.075075075    0.915600332    0.914431300    0.914173025
   10.090090090    0.894245174    0.895440516    0.895778103
   10.105105105    0.872744248    0.877077589    0.878193954
   10.120120120    0.855089716    0.861953714    0.863690704
   10.135135135    0.844051292    0.851269502    0.853082805
   10.150150150    0.839748602    0.845422234    0.846840843
   10.165165165    0.841233879    0.844502749    0.845313821
   10.180180180    0.848356957    0.848886054    0.849006836
   10.195195195    0.859350574    0.857392398    0.856889412
   10.210210210    0.870693442    0.867469222    0.866652443
   10.225225225    0.879599855    0.876858705    0.876168943
   10.240240240    0.885004939    0.884006707    0.883761193
   10.255255255    0.885734946    0.886954430    0.887271459
   10.270270270    0.880119383    0.883367920    0.884198835
   10.285285285    0.867793110    0.872134527    0.873244785
   10.300300300    0.852719469    0.856375463    0.857316377
   10.315315315    0.841957377    0.842698816    0.842906701
   10.330330330    0.838844318    0.835003946    0.834060521
   10.345345345    0.840624838    0.832224204    0.830137344
   10.360360360    0.843145490    0.831997488    0.829219949
   10.375375375    0.845037416    0.833435350    0.830538841
   10.390390390    0.846175208    0.835571825    0.832921305
   10.405405405    0.845450584    0.836320792    0.834038141
   10.420420420    0.841853873    0.834322412    0.832440580
   10.435435435    0.836256960    0.830498104    0.829061462
   10.450450450    0.829083264    0.825192385    0.824227942
   10.465465465    0.818025686    0.816019328    0.815533997
   10.480480480    0.801567483    0.801637103    0.801676378
   10.495495495    0.782191268    0.784325620    0.784881899
   10.510510511    0.764034642    0.767795316    0.768755672
   10.525525526    0.749675356    0.754654743    0.755914513
   10.540540541    0.740585546    0.746550163    0.748048201
   10.555555556    0.738531628    0.745097493    0.746737320
   10.570570571    0.743878711    0.750516861    0.752168033
   10.585585586    0.754483441    0.760816048    0.762386753
   10.600600601    0.766110780    0.772207263    0.773719644
   10.615615616    0.773837504    0.780371507    0.781999433
   10.630630631    0.775394658    0.783025324    0.784934724
   10.645645646    0.771828344    0.780770934    0.783014301
   10.660660661    0.764516704    0.774482105    0.776986734
   10.675675676    0.753907014    0.763789234    0.766279027
   10.690690691    0.740744367    0.748900439    0.750963226
   10.705705706    0.727608083    0.732772173    0.734087360
   10.720720721    0.717813521    0.719379119    0.719791280
   10.735735736    0.713548527    0.711233838    0.710670058
   10.750750751    0.714811013    0.708667310    0.707139616
   10.765765766    0.719851587    0.710674393    0.708383445
   10.780780781    0.725852659    0.715206252    0.712546536
   10.795795796    0.729733330    0.719303649    0.716698236
   10.810810811    0.729688340    0.720557431    0.718277417
   10.825825826    0.725384428    0.717841740    0.715961089
   10.840840841    0.718171508    0.711887274    0.710324234
   10.855855856    0.710003436    0.704514397    0.703152985
   10.870870871    0.700843358    0.695986578    0.694787619
   10.885885886    0.688957930    0.684661343    0.683608626
   10.900900901    0.673996062    0.670059300    0.669101334
   10.915915916    0.658330481    0.654640235    0.653743426
   10.930930931    0.644819274    0.641570064    0.640777404
   10.945945946    0.634551726    0.632116101    0.631517457
   10.960960961    0.628285245    0.626933480    0.626595814
   10.975975976    0.627130272    0.627022426    0.626987985
   10.990990991    0.631357260    0.632627750    0.632935205
   11.006006006    0.639424009    0.642187383    0.642870602
   11.021021021    0.648391930    0.652905926    0.654031697
   11.036036036    0.655988610    0.662288172    0.663864692
   11.051051051    0.661334525    0.669050451    0.670984570
   11.066066066    0.663360482    0.672209808    0.674431526
   11.081081081    0.661259789    0.670940086    0.673374530
   11.096096096    0.655783845    0.665585574    0.668054448
   11.111111111    0.649031460    0.658053420    0.660328281
   11.126126126    0.643611176    0.650922858    0.652768052
   11.141141141    0.640958624    0.645694665    0.646892449
   11.156156156    0.640733464    0.642333697    0.642743202
   11.171171171    0.641741518    0.640172004    0.639785664
   11.186186186    0.642769468    0.638578357    0.637535890
   11.201201201    0.642540514    0.636816741    0.635393276
   11.216216216    0.639760130    0.633638300    0.632119981
   11.231231231    0.633837302    0.627902846    0.626436757
   11.246246246    0.625577490    0.619860365    0.618451872
   11.261261261    0.616589747    0.610868581    0.609460415
   11.276276276    0.607102911    0.600995903    0.599492177
   11.291291291    0.596163231    0.589375099    0.587700500
   11.306306306    0.583277345    0.576114344    0.574342988
   11.321321321    0.569418081    0.562742493    0.561087556
   11.336336336    0.556967396    0.551737306    0.550437497
   11.351351351    0.547589353    0.544567451    0.543814724
   11.366366366    0.541759181    0.541374468    0.541276870
   11.381381381    0.539933368    0.542113774    0.542653435
   11.396396396    0.542119476    0.546278654    0.547310128
   11.411411411    0.547232326    0.552547762    0.553868594
   11.426426426    0.553594895    0.559166211    0.560554769
   11.441441441    0.559973872    0.565160537    0.566457471
   11.456456456    0.565650594    0.570452181    0.571656315
   11.471471471    0.570256711    0.575105412    0.576323400
   11.486486486    0.573282369    0.578743597    0.580117181
   11.501501502    0.573664830    0.580196661    0.581841411
   11.516516517    0.571144111    0.578639178    0.580527175
   11.531531532    0.567346780    0.574940406    0.576852607
   11.546546547    0.565195153    0.571466860    0.573045234
   11.561561562    0.566821866    0.570434696    0.571343707
   11.576576577    0.571820720    0.572349354    0.572482560
   11.591591592    0.578669474    0.576585517    0.576061316
   11.606606607    0.586241260    0.582138835    0.581108697
   11.621621622    0.592424446    0.586878321    0.585490814
   11.636636637    0.593832198    0.587581634    0.586025051
   11.651651652    0.588946612    0.582617416    0.581047305
   11.666666667    0.579231557    0.573134996    0.571626084
   11.681681682    0.566973237    0.561229515    0.559810365
   11.696696697    0.553109023    0.547754215    0.546434655
   11.711711712    0.538176203    0.533162827    0.531929942
   11.726726727    0.524895785    0.520144050    0.518973028
   11.741741742    0.516242971    0.511565366    0.510406767
   11.756756757    0.511555276    0.506931576    0.505780847
   11.771771772    0.508177427    0.504274660    0.503299126
   11.786786787    0.504187648    0.502131398    0.501614917
   11.801801802    0.499197125    0.499591459    0.499688316
   11.816816817    0.494205418    0.496652160    0.497263033
   11.831831832    0.490628726    0.494190516    0.495078111
   11.846846847    0.489514710    0.493265534    0.494195667
   11.861861862    0.491435601    0.494680131    0.495479494
   11.876876877    0.497001050    0.499429763    0.500023681
   11.891891892    0.506085649    0.507948243    0.508401975
   11.906906907    0.516569273    0.518568468    0.519059121
   11.921921922    0.525482999    0.528238490    0.528921510
   11.936936937    0.530125423    0.533757660    0.534664344
   11.951951952    0.529741416    0.534014488    0.535085724
   11.966966967    0.526719183    0.531362614    0.532528467
   11.981981982    0.524388659    0.529103194    0.530285725
   11.996996997    0.524750517    0.529167009    0.530271180
   12.012012012    0.528237779    0.531898147    0.532808364
   12.027027027    0.534805153    0.537236032    0.537834061
   12.042042042    0.543961813    0.544950557    0.545184692
   12.057057057    0.553394532    0.553171144    0.553102964
   12.072072072    0.559345655    0.558220808    0.557934132
   12.087087087    0.558580578    0.556803786    0.556363876
   12.102102102    0.550833247    0.548870308    0.548390147
   12.117117117    0.539249517    0.537601682    0.537201706
   12.132132132    0.527500059    0.526382285    0.526115062
   12.147147147    0.516971076    0.516195829    0.516016126
   12.162162162    0.507207361    0.506245120    0.506020523
   12.177177177    0.498128857    0.496381780    0.495961152
   12.192192192    0.489651065    0.486831747    0.486141949
   12.207207207    0.481178555    0.477434592    0.476511878
   12.222222222    0.472161733    0.468094074    0.467088230
   12.237237237    0.462815026    0.459273619    0.458396074
   12.252252252    0.454669449    0.452091641    0.451450586
   12.267267267    0.449896718    0.448141952    0.447700999
   12.282282282    0.450339784    0.449207517    0.448914998
   12.297297297    0.456515860    0.455850650    0.455668071
   12.312312312    0.466770095    0.466277338    0.466133577
   12.327327327    0.478009358    0.477588035    0.477461079
   12.342342342    0.487508765    0.487547289    0.487536659
   12.357357357    0.494471341    0.495344071    0.495543373
   12.372372372    0.500377140    0.501890600    0.502249946
   12.387387387    0.506761076    0.508370987    0.508754757
   12.402402402    0.513073974    0.514206034    0.514474160
   12.417417417    0.517972940    0.518348042    0.518433111
   12.432432432    0.521097695    0.520976362    0.520941976
   12.447447447    0.522746674    0.522599189    0.522560399
   12.462462462    0.523265575    0.523359058    0.523381491
   12.477477477    0.522582126    0.523096020    0.523225560
   12.492492492    0.519790716    0.520900836    0.521184244
   12.507507508    0.513778691    0.515529575    0.515979062
   12.522522523    0.504441407    0.506735892    0.507324866
   12.537537538    0.493010571    0.495778994    0.496487271
   12.552552553    0.480834664    0.484017380    0.484829367
   12.567567568    0.468768890    0.472135408    0.472993192
   12.582582583    0.457557322    0.460514508    0.461268886
   12.597597598    0.447568995    0.449275733    0.449715697
   12.612612613    0.439128789    0.439063340    0.439057274
   12.627627628    0.432779442    0.430998459    0.430559762
   12.642642643    0.428307896    0.425318551    0.424574268
   12.657657658    0.425033278    0.421551924    0.420680998
   12.672672673    0.422769265    0.419496584    0.418673232
   12.687687688    0.421758791    0.419235131    0.418593829
   12.702702703    0.422865412    0.421135073    0.420686695
   12.717717718    0.427260293    0.425805924    0.425421308
   12.732732733    0.435317220    0.433691348    0.433260027
   12.747747748    0.445335827    0.443741164    0.443317850
   12.762762763    0.454152976    0.453366812    0.453149892
   12.777777778    0.459933075    0.460723238    0.460905692
   12.792792793    0.463234869    0.465719136    0.466329312
   12.807807808    0.465557141    0.469087604    0.469962256
   12.822822823    0.467764214    0.471444301    0.472359014
   12.837837838    0.470069405    0.473154118    0.473922891
   12.852852853    0.472596077    0.474553686    0.475042696
   12.867867868    0.475452570    0.476171304    0.476350568
   12.882882883    0.478688613    0.478430195    0.478364270
   12.897897898    0.481657585    0.480736131    0.480505245
   12.912912913    0.482718206    0.481591474    0.481311851
   12.927927928    0.480925497    0.480103635    0.479903313
   12.942942943    0.476211720    0.475914597    0.475849684
   12.957957958    0.467844014    0.468075630    0.468147855
   12.972972973    0.455485798    0.455986303    0.456128458
   12.987987988    0.440590012    0.440956749    0.441064943
   13.003003003    0.425653030    0.425633813    0.425644172
   13.018018018    0.412668784    0.412173956    0.412063921
   13.033033033    0.402050383    0.401066915    0.400832766
   13.048048048    0.393192188    0.391652612    0.391276864
   13.063063063    0.386302822    0.384053970    0.383496934
   13.078078078    0.382938713    0.379930590    0.379178120
   13.093093093    0.383882081    0.380403451    0.379527296
   13.108108108    0.388236708    0.384939111    0.384102763
   13.123123123    0.394390003    0.391929730    0.391299228
   13.138138138    0.400455215    0.399069848    0.398709002
   13.153153153    0.404299998    0.403817535    0.403688156
   13.168168168    0.404744552    0.404902538    0.404939478
   13.183183183    0.402772756    0.403482322    0.403659906
   13.198198198    0.400034279    0.401336451    0.401662603
   13.213213213    0.397065126    0.398935458    0.399404967
   13.228228228    0.393564732    0.395863649    0.396442756
   13.243243243    0.389765851    0.392406648    0.393072100
   13.258258258    0.386639874    0.389667188    0.390427749
   13.273273273    0.384692762    0.388105845    0.388960801
   13.288288288    0.383424918    0.387021469    0.387922011
   13.303303303    0.382088586    0.385466185    0.386314387
   13.318318318    0.380386093    0.383062462    0.383738615
   13.333333333    0.378599776    0.380279218    0.380707815
   13.348348348    0.376907046    0.377534828    0.377700632
   13.363363363    0.374918892    0.374673652    0.374620875
   13.378378378    0.372016520    0.371202460    0.371007621
   13.393393393    0.367921117    0.366721245    0.366430467
   13.408408408    0.362828328    0.361376919    0.361022781
   13.423423423    0.357465604    0.356007012    0.355648587
   13.438438438    0.352260681    0.351258014    0.351010926
   13.453453453    0.347313732    0.347212649    0.347190008
   13.468468468    0.343651476    0.344407690    0.344598886
   13.483483483    0.342729328    0.343715473    0.343962313
   13.498498498    0.345286504    0.345640319    0.345724975
   13.513513514    0.351389936    0.350597689    0.350390052
   13.528528529    0.360264927    0.358455119    0.357988905
   13.543543544    0.369588828    0.367243016    0.366643871
   13.558558559    0.376504836    0.373961439    0.373318808
   13.573573574    0.379618136    0.376923504    0.376249823
   13.588588589    0.379164926    0.376362002    0.375666005
   13.603603604    0.375756073    0.372989709    0.372306077
   13.618618619    0.369827705    0.367229888    0.366590546
   13.633633634    0.362455227    0.360213498    0.359663330
   13.648648649    0.355415903    0.353823187    0.353433138
   13.663663664    0.350403385    0.349594711    0.349397234
   13.678678679    0.347969276    0.347800576    0.347760292
   13.693693694    0.347223760    0.347506840    0.347577886
   13.708708709    0.346843263    0.347524826    0.347695274
   13.723723724    0.345774148    0.346746426    0.346990985
   13.738738739    0.343489462    0.344440631    0.344681808
   13.753753754    0.340004823    0.340554676    0.340696968
   13.768768769    0.335684041    0.335679911    0.335684160
   13.783783784    0.331157340    0.330876178    0.330810478
   13.798798799    0.327321057    0.327251638    0.327237359
   13.813813814    0.324775489    0.325341929    0.325485040
   13.828828829    0.323324686    0.324788801    0.325155616
   13.843843844    0.322525791    0.324891057    0.325482936
   13.858858859    0.321927216    0.324892717    0.325634973
   13.873873874    0.320833759    0.323946275    0.324726647
   13.888888889    0.318774363    0.321977874    0.322782110
   13.903903904    0.316563334    0.320222083    0.321139151
   13.918918919    0.316211693    0.320492046    0.321561595
   13.933933934    0.319170112    0.323793618    0.324946179
   13.948948949    0.325291730    0.329751890    0.330862217
   13.963963964    0.332967553    0.336824960    0.337784888
   13.978978979    0.340085996    0.342973970    0.343693721
   13.993993994    0.345225633    0.346859584    0.347268752
   14.009009009    0.348199606    0.348527253    0.348612439
   14.024024024    0.349568624    0.348567153    0.348322422
   14.039039039    0.349860278    0.347482608    0.346895367
   14.054054054    0.349130305    0.345475336    0.344569528
   14.069069069    0.346863475    0.342157855    0.340990071
   14.084084084    0.342350283    0.336888861    0.335532481
   14.099099099    0.335510379    0.329734065    0.328298583
   14.114114114    0.327182514    0.321628592    0.320248001
   14.129129129    0.318876593    0.313929480    0.312699763
   14.144144144    0.311765994    0.307629737    0.306601528
   14.159159159    0.305963041    0.302800392    0.302013409
   14.174174174    0.301086604    0.299029645    0.298516765
   14.189189189    0.296760207    0.295840492    0.295611417
   14.204204204    0.292953086    0.293107092    0.293146766
   14.219219219    0.290270522    0.291406109    0.291690169
   14.234234234    0.289305059    0.291397774    0.291918672
   14.249249249    0.290263058    0.293376791    0.294150155
   14.264264264    0.293177950    0.297306581    0.298331888
   14.279279279    0.297720831    0.302538283    0.303735915
   14.294294294    0.303121922    0.307871154    0.309052913
   14.309309309    0.308501004    0.312280746    0.313221389
   14.324324324    0.313105884    0.315225675    0.315753040
   14.339339339    0.317072070    0.317166942    0.317188727
   14.354354354    0.321879031    0.319986809    0.319508775
   14.369369369    0.329090827    0.325545376    0.324648518
   14.384384384    0.338036496    0.333213232    0.331993994
   14.399399399    0.345456843    0.339684953    0.338232203
   14.414414414    0.347812476    0.341587598    0.340030324
   14.429429429    0.343779959    0.337845092    0.336369401
   14.444444444    0.334650067    0.329652987    0.328417785
   14.459459459    0.322992538    0.319295836    0.318388015
   14.474474474    0.310967971    0.308754772    0.308217727
   14.489489489    0.299577155    0.298928361    0.298780536
   14.504504505    0.289191324    0.290116144    0.290358379
   14.519519520    0.279651665    0.282041300    0.282647186
   14.534534535    0.270597075    0.274180402    0.275083395
   14.549549550    0.262377054    0.266870154    0.267999047
   14.564564565    0.255658429    0.260932920    0.262255897
   14.579579580    0.250430963    0.256432524    0.257937792
   14.594594595    0.246280912    0.252885947    0.254543176
   14.609609610    0.243062942    0.250068110    0.251825366
   14.624624625    0.240574292    0.247688105    0.249472427
   14.639639640    0.238541929    0.245324565    0.247027305
   14.654654655    0.237325356    0.243192107    0.244666730
   14.669669670    0.237952330    0.242384853    0.243499708
   14.684684685    0.240866712    0.243623319    0.244317069
   14.699699700    0.245301701    0.246397433    0.246674154
   14.714714715    0.250053584    0.249620776    0.249514208
   14.729729730    0.254363953    0.252679449    0.252258557
   14.744744745    0.258584352    0.256040278    0.255401444
   14.759759760    0.264167601    0.260939667    0.260125383
   14.774774775    0.271824295    0.267806435    0.266791196
   14.789789790    0.279902405    0.275066714    0.273846491
   14.804804805    0.285499760    0.280145173    0.278798045
   14.819819820    0.286512836    0.281188286    0.279854247
   14.834834835    0.282662486    0.277969809    0.276799804
   14.849849850    0.275633578    0.271889524    0.270960923
   14.864864865    0.267628629    0.264672139    0.263942254
   14.879879880    0.260066024    0.257295991    0.256613312
   14.894894895    0.253263729    0.249930147    0.249107310
   14.909909910    0.246518586    0.242469935    0.241469274
   14.924924925    0.239286749    0.235207600    0.234199283
   14.939939940    0.232249598    0.228896004    0.228067341
   14.954954955    0.226302891    0.223918460    0.223330119
   14.969969970    0.221551747    0.219972104    0.219583905
   14.984984985    0.217786892    0.216834978    0.216602480
   15.000000000    0.214917726    0.214715568    0.214668417
