# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    2.957957958   -2.641959610   -2.571472825    3.234952378
    2.972972973   -2.601280327   -2.539804090    3.241814582
    2.987987988   -2.520375509   -2.445447896    3.252184125
    3.003003003   -2.418462866   -2.344233107    3.264315973
    3.018018018   -2.318918253   -2.286624204    3.274485060
    3.033033033   -2.236892620   -2.273624445    3.281018024
    3.048048048   -2.185563250   -2.283269784    3.285508027
    3.063063063   -2.174926574   -2.311423073    3.292040021
    3.078078078   -2.202055395   -2.361996784    3.301873875
    3.093093093   -2.248921103   -2.424650098    3.311340910
    3.108108108   -2.298746366   -2.487267861    3.318547177
    3.123123123   -2.349371327   -2.554128984    3.323721484
    3.138138138   -2.404626505   -2.635975521    3.328308584
    3.153153153   -2.455473014   -2.727480030    3.337639911
    3.168168168   -2.480140427   -2.796693293    3.357103362
    3.183183183   -2.463696969   -2.815148223    3.386150936
    3.198198198   -2.416031536   -2.793118088    3.418468166
    3.213213213   -2.360098194   -2.756794556    3.447294735
    3.228228228   -2.308817108   -2.716153655    3.472779809
    3.243243243   -2.259755736   -2.669691422    3.499196517
    3.258258258   -2.204891564   -2.619040656    3.525325086
    3.273273273   -2.151046457   -2.572987796    3.546843010
    3.288288288   -2.117389691   -2.540060745    3.563558765
    3.303303303   -2.113043613   -2.521395207    3.578593384
    3.318318318   -2.134354204   -2.525790440    3.592872194
    3.333333333   -2.167459952   -2.551993176    3.605205706
    3.348348348   -2.192426246   -2.573586261    3.616705018
    3.363363363   -2.199140511   -2.571594380    3.632840220
    3.378378378   -2.192820602   -2.547656020    3.657896694
    3.393393393   -2.177621138   -2.505324439    3.689598724
    3.408408408   -2.146667816   -2.440725341    3.722536083
    3.423423423   -2.097422717   -2.358717780    3.752492768
    3.438438438   -2.039125406   -2.274639809    3.778073718
    3.453453453   -1.978509181   -2.194453913    3.803963169
    3.468468468   -1.916784339   -2.117275389    3.836926592
    3.483483483   -1.858344700   -2.051431155    3.872672474
    3.498498498   -1.811685447   -2.006818212    3.901117208
    3.513513514   -1.781149092   -1.976282704    3.922746493
    3.528528529   -1.761233850   -1.941620591    3.944357022
    3.543543544   -1.747364462   -1.903323427    3.968557317
    3.558558559   -1.735839189   -1.873296599    3.995707397
    3.573573574   -1.713013794   -1.846556976    4.027048767
    3.588588589   -1.666930497   -1.807246953    4.062048247
    3.603603604   -1.601326854   -1.752636435    4.098997020
    3.618618619   -1.531564319   -1.695830212    4.135184391
    3.633633634   -1.472874405   -1.650926617    4.165743898
    3.648648649   -1.434130441   -1.626396434    4.189919974
    3.663663664   -1.418570999   -1.621860555    4.213728532
    3.678678679   -1.431988161   -1.633235541    4.244070523
    3.693693694   -1.474731275   -1.657371413    4.281637916
    3.708708709   -1.523880096   -1.682057674    4.318169905
    3.723723724   -1.551796883   -1.686277034    4.347312594
    3.738738739   -1.554597003   -1.663541043    4.374022170
    3.753753754   -1.542981657   -1.629199543    4.404856616
    3.768768769   -1.524196922   -1.602510435    4.439612705
    3.783783784   -1.499874313   -1.590988613    4.478164848
    3.798798799   -1.463782787   -1.582436737    4.519659147
    3.813813814   -1.408906572   -1.558140798    4.559266430
    3.828828829   -1.340883814   -1.515472025    4.592591271
    3.843843844   -1.270093242   -1.468988331    4.617670489
    3.858858859   -1.199115348   -1.430801213    4.635570017
    3.873873874   -1.129006084   -1.399399106    4.647038317
    3.888888889   -1.066739725   -1.368068001    4.655127119
    3.903903904   -1.022170377   -1.337871410    4.667898311
    3.918918919   -1.000473017   -1.312963631    4.689761708
    3.933933934   -0.996841869   -1.290926691    4.719609944
    3.948948949   -1.004762968   -1.270594864    4.755212203
    3.963963964   -1.019169699   -1.253186376    4.794783313
    3.978978979   -1.029890136   -1.233967402    4.834646257
    3.993993994   -1.026354770   -1.208214748    4.869872839
    4.009009009   -1.005392551   -1.180204710    4.904299063
    4.024024024   -0.970022632   -1.157934312    4.949342807
    4.039039039   -0.925482684   -1.141121541    5.007207640
    4.054054054   -0.880652455   -1.122517928    5.066023515
    4.069069069   -0.843632853   -1.098775350    5.119436622
    4.084084084   -0.812712325   -1.070126331    5.174792715
    4.099099099   -0.781497345   -1.037077856    5.239263208
    4.114114114   -0.749466388   -1.004363181    5.309383306
    4.129129129   -0.717564509   -0.974633237    5.374482412
    4.144144144   -0.683249964   -0.942572282    5.430502775
    4.159159159   -0.649608758   -0.905182007    5.485607653
    4.174174174   -0.622508367   -0.866737013    5.547771864
    4.189189189   -0.603613032   -0.834965912    5.612085238
    4.204204204   -0.593353725   -0.815514642    5.667907786
    4.219219219   -0.593380710   -0.807033420    5.714800837
    4.234234234   -0.604994847   -0.806388202    5.759921579
    4.249249249   -0.623613057   -0.810695393    5.807274828
    4.264264264   -0.637154302   -0.814818560    5.865296376
    4.279279279   -0.636071455   -0.811745398    5.940138149
    4.294294294   -0.618326981   -0.795532049    6.015194381
    4.309309309   -0.586522222   -0.766410354    6.065100557
    4.324324324   -0.548481138   -0.731579635    6.087315675
    4.339339339   -0.510722425   -0.697371901    6.108527211
    4.354354354   -0.472992683   -0.663814810    6.144520856
    4.369369369   -0.433348373   -0.627893301    6.174179788
    4.384384384   -0.393254437   -0.589743560    6.173347591
    4.399399399   -0.354271807   -0.551696941    6.144269580
    4.414414414   -0.319660894   -0.518432289    6.088910187
    4.429429429   -0.299811089   -0.497443805    5.983623451
    4.444444444   -0.302923730   -0.489721517    5.797868157
    4.459459459   -0.323378782   -0.487982485    5.506015505
    4.474474474   -0.348232182   -0.487496243    5.091742781
    4.489489489   -0.370109748   -0.490242925    4.582736245
    4.504504505   -0.388190908   -0.497788262    4.112071480
    4.519519520   -0.404527094   -0.508850051    3.861122822
    4.534534535   -0.417200934   -0.521059430    3.878482218
    4.549549550   -0.417802282   -0.528417353    4.074689401
    4.564564565   -0.401972496   -0.526807520    4.359804858
    4.579579580   -0.374378467   -0.518100466    4.687098982
    4.594594595   -0.342932092   -0.506936837    5.026113017
    4.609609610   -0.317106504   -0.500847381    5.358571210
    4.624624625   -0.304047676   -0.502931775    5.678813917
    4.639639640   -0.303009844   -0.507987147    5.983962255
    4.654654655   -0.306597501   -0.510634406    6.275575253
    4.669669670   -0.304000870   -0.504670043    6.562228396
    4.684684685   -0.290585628   -0.484238336    6.851758388
    4.699699700   -0.273558653   -0.452991380    7.137805787
    4.714714715   -0.261673790   -0.422374778    7.402485409
    4.729729730   -0.255500537   -0.401728054    7.631451636
    4.744744745   -0.251072524   -0.391395775    7.827154637
    4.759759760   -0.245623427   -0.384426896    8.012457079
    4.774774775   -0.235974525   -0.373080958    8.208608162
    4.789789790   -0.215924809   -0.352804840    8.410151070
    4.804804805   -0.184384530   -0.326376047    8.595952372
    4.819819820   -0.150465043   -0.302756980    8.753282845
    4.834834835   -0.125893357   -0.287492717    8.868931774
    4.849849850   -0.115768218   -0.278301084    8.908097770
    4.864864865   -0.114757530   -0.270445826    8.822528657
    4.879879880   -0.114598462   -0.262095706    8.555774664
    4.894894895   -0.113938763   -0.254646958    8.064553142
    4.909909910   -0.116032066   -0.250002300    7.322822792
    4.924924925   -0.124677119   -0.250486989    6.320713192
    4.939939940   -0.144691525   -0.261378293    5.078110907
    4.954954955   -0.176528519   -0.287709769    3.632014548
    4.969969970   -0.209882162   -0.324466388    2.039078829
    4.984984985   -0.234906311   -0.359434875    0.397419725
    5.000000000   -0.249727369   -0.384763611   -1.132988872
    5.015015015   -0.255290795   -0.399364404   -2.347410232
    5.030030030   -0.255269326   -0.406774278   -3.153687995
    5.045045045   -0.252996747   -0.409827996   -3.620769101
    5.060060060   -0.247908402   -0.407461691   -3.857263725
    5.075075075   -0.235702834   -0.396937619   -3.941894482
    5.090090090   -0.210620519   -0.374397739   -3.926449806
    5.105105105   -0.172858938   -0.339088054   -3.859169774
    5.120120120   -0.131732872   -0.296395633   -3.784321204
    5.135135135   -0.097656706   -0.253349623   -3.720978100
    5.150150150   -0.070590152   -0.212273643   -3.676907505
    5.165165165   -0.042333644   -0.171862924   -3.669863527
    5.180180180   -0.006259649   -0.130927685   -3.714573498
    5.195195195    0.037262524   -0.090252368   -3.813222248
    5.210210210    0.080567982   -0.054357701   -3.966765490
    5.225225225    0.116864753   -0.026923880   -4.154098522
    5.240240240    0.145965668   -0.006172615   -4.323451934
    5.255255255    0.170473814    0.011785667   -4.434796352
    5.270270270    0.190906469    0.029098521   -4.480846057
    5.285285285    0.206460193    0.046763620   -4.466752798
    5.300300300    0.221374615    0.065781944   -4.398783466
    5.315315315    0.240855584    0.087243410   -4.288025446
    5.330330330    0.266094581    0.112327577   -4.152782500
    5.345345345    0.295857346    0.141536861   -4.011259631
    5.360360360    0.326758082    0.174332767   -3.864718699
    5.375375375    0.354660753    0.207168130   -3.708081287
    5.390390390    0.378080010    0.235799988   -3.552863644
    5.405405405    0.400616101    0.260524470   -3.414834641
    5.420420420    0.424421956    0.283570162   -3.292000226
    5.435435435    0.445710717    0.304361476   -3.170253842
    5.450450450    0.460174200    0.322378455   -3.042188733
    5.465465465    0.469459979    0.340427598   -2.909248150
    5.480480480    0.481137360    0.361638900   -2.767585539
    5.495495495    0.500148517    0.385185231   -2.606010558
    5.510510511    0.525080218    0.407674952   -2.425281070
    5.525525526    0.553930843    0.427594587   -2.247097550
    5.540540541    0.582207296    0.443429316   -2.100025421
    5.555555556    0.597733305    0.451151941   -1.998948775
    5.570570571    0.588627701    0.450014805   -1.940719873
    5.585585586    0.548133382    0.443475710   -1.910933645
    5.600600601    0.476009859    0.435336075   -1.888916620
    5.615615616    0.376963576    0.429384129   -1.852963634
    5.630630631    0.261533226    0.428123736   -1.790465309
    5.645645646    0.153310112    0.431565266   -1.707271495
    5.660660661    0.070200625    0.434863205   -1.623704737
    5.675675676    0.011787951    0.432186836   -1.556689947
    5.690690691   -0.025124231    0.424645321   -1.508665556
    5.705705706   -0.040457821    0.415836937   -1.472334953
    5.720720721   -0.043754011    0.399185570   -1.447726028
    5.735735736   -0.051608335    0.362475516   -1.451404158
    5.750750751   -0.068774105    0.307630294   -1.497588952
    5.765765766   -0.089091700    0.251067539   -1.580786514
    5.780780781   -0.108478368    0.206960309   -1.688818070
    5.795795796   -0.127944491    0.177010098   -1.819071902
    5.810810811   -0.150561944    0.156078730   -1.968873739
    5.825825826   -0.177622199    0.141803349   -2.120472655
    5.840840841   -0.205186539    0.131260151   -2.241783873
    5.855855856   -0.224228742    0.120715946   -2.305204367
    5.870870871   -0.230193086    0.108762349   -2.305246257
    5.885885886   -0.227782200    0.096886621   -2.258361180
