# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    6.426426426   -1.574309047   -1.971035911   -2.061236924
    6.441441441   -1.539982488   -1.939534205   -2.030303057
    6.456456456   -1.506922062   -1.908341508   -1.999542036
    6.471471471   -1.468557776   -1.871310889   -1.962875704
    6.486486486   -1.418896369   -1.824364715   -1.916661564
    6.501501502   -1.352038242   -1.763472086   -1.857215047
    6.516516517   -1.269972546   -1.689876440   -1.785543196
    6.531531532   -1.182685467   -1.611490526   -1.709108232
    6.546546547   -1.101197387   -1.538262914   -1.637656594
    6.561561562   -1.034255096   -1.478126016   -1.578948098
    6.576576577   -0.980342790   -1.428862589   -1.530646302
    6.591591592   -0.930497612   -1.380350396   -1.482368091
    6.606606607   -0.883359711   -1.329718817   -1.430862041
    6.621621622   -0.844224382   -1.283987058   -1.383555685
    6.636636637   -0.812788832   -1.246688652   -1.344934087
    6.651651652   -0.780029418   -1.211164920   -1.308876350
    6.666666667   -0.736740975   -1.167567096   -1.265294062
    6.681681682   -0.682462390   -1.113186931   -1.210880876
    6.696696697   -0.625008597   -1.054343617   -1.151581321
    6.711711712   -0.574489902   -0.999393656   -1.095452040
    6.726726727   -0.536496618   -0.952323117   -1.046257987
    6.741741742   -0.503546190   -0.906825515   -0.998020753
    6.756756757   -0.459820672   -0.850873210   -0.939470451
    6.771771772   -0.400877407   -0.783658465   -0.870402451
    6.786786787   -0.335714503   -0.714934523   -0.800708100
    6.801801802   -0.269729858   -0.648027585   -0.733459808
    6.816816817   -0.198465754   -0.576750947   -0.662181045
    6.831831832   -0.117358860   -0.497237301   -0.583051205
    6.846846847   -0.028241925   -0.413241685   -0.500137566
    6.861861862    0.062129411   -0.332444791   -0.421306575
    6.876876877    0.142193778   -0.264942626   -0.356403565
    6.891891892    0.198992260   -0.220863873   -0.315005944
    6.906906907    0.225164156   -0.204866514   -0.301173711
    6.921921922    0.219750219   -0.216425664   -0.314015159
    6.936936937    0.179522904   -0.257122518   -0.354757803
    6.951951952    0.094958504   -0.331870851   -0.427278022
    6.966966967   -0.038206067   -0.439488050   -0.529153074
    6.981981982   -0.204434980   -0.564939489   -0.645453253
    6.996996997   -0.377820518   -0.689126944   -0.758564184
    7.012012012   -0.540179121   -0.799350515   -0.857002394
    7.027027027   -0.688169089   -0.892094536   -0.937241848
    7.042042042   -0.835464760   -0.977322995   -1.008418161
    7.057057057   -0.990146786   -1.065804255   -1.081957827
    7.072072072   -1.126744380   -1.144487755   -1.147700021
    7.087087087   -1.213934375   -1.190436139   -1.184448505
