# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    1.531531532   49.824471956   61.587971969   64.317740969
    1.546546547   50.735266979   62.619681955   65.362309156
    1.561561562   51.165394526   63.014926198   65.734590769
    1.576576577   51.039408833   62.651439745   65.307548544
    1.591591592   50.461237875   61.696383674   64.264259305
    1.606606607   49.744461627   60.600020342   63.085393682
    1.621621622   49.328668811   59.875821145   62.298605940
    1.636636637   49.463682921   59.706551623   62.064268504
    1.651651652   49.997386618   59.772558703   62.018070202
    1.666666667   50.558838072   59.578477942   61.639584022
    1.681681682   50.971671822   59.004678999   60.835021206
    1.696696697   51.376987042   58.356326225   59.951234422
    1.711711712   51.900194025   57.907589048   59.289556202
    1.726726727   52.474017882   57.698620977   58.910424781
    1.741741742   53.034090095   57.708062094   58.804017647
    1.756756757   53.636497388   57.915480464   58.928337478
    1.771771772   54.312702292   58.174687001   59.089202778
    1.786786787   54.893855321   58.190024754   58.964321702
    1.801801802   55.279156351   57.858957724   58.462168352
    1.816816817   55.556253542   57.348515545   57.769028616
    1.831831832   55.703224443   56.721947849   56.960951638
    1.846846847   55.605617727   55.883882193   55.947105669
    1.861861862   55.188662535   54.766146654   54.663784395
    1.876876877   54.393635986   53.347366651   53.097766465
    1.891891892   53.285513025   51.707981414   51.335579793
    1.906906907   52.179418716   50.142463697   49.672045470
    1.921921922   51.452327366   48.996130130   48.442401596
    1.936936937   51.107045565   48.247769635   47.607711027
    1.951951952   50.871858503   47.578388727   46.835892165
    1.966966967   50.678690066   46.862784802   45.997744121
    1.981981982   50.582341825   46.148565862   45.141376005
    1.996996997   50.413478022   45.346252729   44.192277092
    2.012012012   49.930627226   44.388549709   43.124068900
    2.027027027   49.183613374   43.414953742   42.100227232
    2.042042042   48.372584381   42.576142388   41.257678087
    2.057057057   47.385098109   41.775626509   40.496715012
    2.072072072   45.959859896   40.802482426   39.618201866
    2.087087087   44.170500163   39.634887051   38.584823971
    2.102102102   42.363290404   38.420219284   37.501876112
    2.117117117   40.748582787   37.276460439   36.466351193
    2.132132132   39.339319866   36.253209607   35.533846050
    2.147147147   38.052456559   35.304906103   34.662996338
    2.162162162   36.765085961   34.305018444   33.725978069
    2.177177177   35.417551548   33.206601219   32.682682698
    2.192192192   34.110578712   32.137151175   31.669751602
    2.207207207   32.957008914   31.201310516   30.786512100
    2.222222222   31.883305268   30.346439120   29.981813541
    2.237237237   30.800899767   29.543135322   29.241685778
    2.252252252   29.748420276   28.851571784   28.632066364
    2.267267267   28.827869742   28.300746184   28.165824926
    2.282282282   28.203210557   27.933479038   27.860903719
    2.297297297   28.032837922   27.845475710   27.798888393
    2.312312312   28.259834859   28.002734787   27.946490434
    2.327327327   28.588791497   28.189003820   28.102084578
    2.342342342   28.757616195   28.236913150   28.121477281
    2.357357357   28.728423547   28.155957008   28.027493559
