# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    1.516516517    2.900358137    2.900370536    1.997580455
    1.531531532    2.893804483    2.893816876    1.995802344
    1.546546547    2.887243222    2.887255609    1.994016088
    1.561561562    2.880675134    2.880687515    1.992221846
    1.576576577    2.874100985    2.874113360    1.990419777
    1.591591592    2.867521527    2.867533897    1.988610039
    1.606606607    2.860937501    2.860949865    1.986792786
    1.621621622    2.854349633    2.854361991    1.984968174
    1.636636637    2.847758636    2.847770988    1.983136356
    1.651651652    2.841165211    2.841177556    1.981297484
    1.666666667    2.834570044    2.834582384    1.979451710
    1.681681682    2.827973811    2.827986144    1.977599184
    1.696696697    2.821377173    2.821389500    1.975740053
    1.711711712    2.814780778    2.814793099    1.973874465
    1.726726727    2.808185264    2.808197578    1.972002566
    1.741741742    2.801591253    2.801603561    1.970124500
    1.756756757    2.794999357    2.795011659    1.968240412
    1.771771772    2.788410175    2.788422470    1.966350442
    1.786786787    2.781824293    2.781836582    1.964454733
    1.801801802    2.775242286    2.775254568    1.962553422
    1.816816817    2.768664715    2.768676991    1.960646650
    1.831831832    2.762092133    2.762104401    1.958734553
    1.846846847    2.755525076    2.755537338    1.956817266
    1.861861862    2.748964072    2.748976328    1.954894923
    1.876876877    2.742409637    2.742421886    1.952967659
    1.891891892    2.735862275    2.735874516    1.951035605
    1.906906907    2.729322477    2.729334712    1.949098891
    1.921921922    2.722790726    2.722802954    1.947157647
    1.936936937    2.716267492    2.716279713    1.945212000
    1.951951952    2.709753234    2.709765448    1.943262078
    1.966966967    2.703248402    2.703260609    1.941308006
    1.981981982    2.696753433    2.696765632    1.939349908
    1.996996997    2.690268754    2.690280947    1.937387907
    2.012012012    2.683794784    2.683806969    1.935422125
    2.027027027    2.677331928    2.677344106    1.933452682
    2.042042042    2.670880584    2.670892755    1.931479697
    2.057057057    2.664441138    2.664453302    1.929503288
    2.072072072    2.658013968    2.658026124    1.927523573
    2.087087087    2.651599440    2.651611589    1.925540665
    2.102102102    2.645197913    2.645210054    1.923554681
    2.117117117    2.638809735    2.638821868    1.921565732
    2.132132132    2.632435244    2.632447370    1.919573930
    2.147147147    2.626074771    2.626086890    1.917579386
    2.162162162    2.619728637    2.619740748    1.915582209
    2.177177177    2.613397154    2.613409257    1.913582508
    2.192192192    2.607080625    2.607092720    1.911580389
    2.207207207    2.600779344    2.600791432    1.909575958
    2.222222222    2.594493599    2.594505679    1.907569319
    2.237237237    2.588223667    2.588235740    1.905560577
    2.252252252    2.581969818    2.581981883    1.903549833
    2.267267267    2.575732314    2.575744371    1.901537189
    2.282282282    2.569511409    2.569523457    1.899522743
    2.297297297    2.563307348    2.563319389    1.897506596
    2.312312312    2.557120371    2.557132404    1.895488844
    2.327327327    2.550950708    2.550962732    1.893469585
    2.342342342    2.544798583    2.544810599    1.891448913
    2.357357357    2.538664212    2.538676220    1.889426923
    2.372372372    2.532547805    2.532559805    1.887403707
    2.387387387    2.526449563    2.526461555    1.885379359
    2.402402402    2.520369682    2.520381666    1.883353969
    2.417417417    2.514308351    2.514320327    1.881327626
    2.432432432    2.508265752    2.508277719    1.879300420
    2.447447447    2.502242060    2.502254019    1.877272438
    2.462462462    2.496237445    2.496249395    1.875243767
    2.477477477    2.490252069    2.490264011    1.873214492
    2.492492492    2.484286089    2.484298022    1.871184698
    2.507507508    2.478339656    2.478351581    1.869154469
    2.522522523    2.472412915    2.472424831    1.867123887
    2.537537538    2.466506004    2.466517912    1.865093033
    2.552552553    2.460619058    2.460630957    1.863061988
    2.567567568    2.454752204    2.454764094    1.861030830
    2.582582583    2.448905564    2.448917446    1.858999640
    2.597597598    2.443079256    2.443091129    1.856968493
    2.612612613    2.437273391    2.437285256    1.854937467
    2.627627628    2.431488077    2.431499932    1.852906636
    2.642642643    2.425723414    2.425735260    1.850876076
    2.657657658    2.419979499    2.419991337    1.848845859
    2.672672673    2.414256426    2.414268255    1.846816059
    2.687687688    2.408554279    2.408566099    1.844786746
    2.702702703    2.402873144    2.402884955    1.842757992
    2.717717718    2.397213096    2.397224898    1.840729867
    2.732732733    2.391574211    2.391586004    1.838702438
    2.747747748    2.385956558    2.385968342    1.836675774
    2.762762763    2.380360201    2.380371976    1.834649943
    2.777777778    2.374785202    2.374796967    1.832625009
    2.792792793    2.369231617    2.369243373    1.830601038
    2.807807808    2.363699500    2.363711247    1.828578095
    2.822822823    2.358188899    2.358200637    1.826556243
    2.837837838    2.352699861    2.352711590    1.824535544
    2.852852853    2.347232426    2.347244146    1.822516060
    2.867867868    2.341786633    2.341798343    1.820497853
    2.882882883    2.336362516    2.336374217    1.818480981
    2.897897898    2.330960107    2.330971798    1.816465504
    2.912912913    2.325579432    2.325591114    1.814451481
    2.927927928    2.320220516    2.320232188    1.812438968
    2.942942943    2.314883381    2.314895044    1.810428023
    2.957957958    2.309568044    2.309579697    1.808418702
    2.972972973    2.304274520    2.304286164    1.806411059
    2.987987988    2.299002821    2.299014456    1.804405148
    3.003003003    2.293752957    2.293764582    1.802401024
    3.018018018    2.288524933    2.288536548    1.800398738
    3.033033033    2.283318753    2.283330359    1.798398343
    3.048048048    2.278134418    2.278146013    1.796399890
    3.063063063    2.272971924    2.272983510    1.794403429
    3.078078078    2.267831269    2.267842846    1.792409010
    3.093093093    2.262712445    2.262724012    1.790416682
    3.108108108    2.257615442    2.257626999    1.788426493
    3.123123123    2.252540249    2.252551796    1.786438490
    3.138138138    2.247486851    2.247498388    1.784452720
    3.153153153    2.242455232    2.242466759    1.782469229
    3.168168168    2.237445372    2.237456889    1.780488062
    3.183183183    2.232457252    2.232468759    1.778509264
    3.198198198    2.227490848    2.227502345    1.776532879
    3.213213213    2.222546135    2.222557622    1.774558949
    3.228228228    2.217623087    2.217634564    1.772587517
    3.243243243    2.212721674    2.212733141    1.770618626
    3.258258258    2.207841865    2.207853322    1.768652316
    3.273273273    2.202983628    2.202995075    1.766688627
    3.288288288    2.198146929    2.198158366    1.764727600
    3.303303303    2.193331731    2.193343158    1.762769273
    3.318318318    2.188537997    2.188549413    1.760813686
    3.333333333    2.183765687    2.183777093    1.758860875
    3.348348348    2.179014760    2.179026156    1.756910878
    3.363363363    2.174285174    2.174296559    1.754963733
    3.378378378    2.169576884    2.169588259    1.753019474
    3.393393393    2.164889845    2.164901210    1.751078137
    3.408408408    2.160224010    2.160235365    1.749139757
    3.423423423    2.155579332    2.155590675    1.747204369
    3.438438438    2.150955759    2.150967092    1.745272005
    3.453453453    2.146353242    2.146364565    1.743342698
    3.468468468    2.141771728    2.141783040    1.741416482
    3.483483483    2.137211164    2.137222466    1.739493387
    3.498498498    2.132671496    2.132682787    1.737573446
    3.513513514    2.128152667    2.128163948    1.735656688
    3.528528529    2.123654621    2.123665892    1.733743145
    3.543543544    2.119177301    2.119188561    1.731832845
    3.558558559    2.114720648    2.114731897    1.729925817
    3.573573574    2.110284601    2.110295839    1.728022091
    3.588588589    2.105869100    2.105880328    1.726121693
    3.603603604    2.101474084    2.101485301    1.724224652
    3.618618619    2.097099489    2.097110696    1.722330994
    3.633633634    2.092745253    2.092756449    1.720440746
    3.648648649    2.088411311    2.088422496    1.718553933
    3.663663664    2.084097599    2.084108773    1.716670581
    3.678678679    2.079804049    2.079815213    1.714790715
    3.693693694    2.075530597    2.075541749    1.712914359
    3.708708709    2.071277174    2.071288316    1.711041537
    3.723723724    2.067043712    2.067054843    1.709172272
    3.738738739    2.062830144    2.062841264    1.707306588
    3.753753754    2.058636400    2.058647509    1.705444506
    3.768768769    2.054462409    2.054473507    1.703586049
    3.783783784    2.050308102    2.050319189    1.701731237
    3.798798799    2.046173408    2.046184484    1.699880093
    3.813813814    2.042058254    2.042069320    1.698032637
    3.828828829    2.037962570    2.037973624    1.696188888
    3.843843844    2.033886282    2.033897326    1.694348867
    3.858858859    2.029829318    2.029840350    1.692512592
    3.873873874    2.025791604    2.025802625    1.690680083
    3.888888889    2.021773067    2.021784077    1.688851358
    3.903903904    2.017773631    2.017784630    1.687026434
    3.918918919    2.013793224    2.013804211    1.685205330
    3.933933934    2.009831768    2.009842745    1.683388063
    3.948948949    2.005889190    2.005900156    1.681574648
    3.963963964    2.001965414    2.001976368    1.679765103
    3.978978979    1.998060363    1.998071307    1.677959443
    3.993993994    1.994173962    1.994184894    1.676157684
    4.009009009    1.990306134    1.990317055    1.674359841
    4.024024024    1.986456802    1.986467712    1.672565929
    4.039039039    1.982625890    1.982636788    1.670775961
    4.054054054    1.978813320    1.978824206    1.668989953
    4.069069069    1.975019014    1.975029890    1.667207917
    4.084084084    1.971242896    1.971253760    1.665429867
    4.099099099    1.967484887    1.967495740    1.663655815
    4.114114114    1.963744909    1.963755751    1.661885774
    4.129129129    1.960022885    1.960033716    1.660119757
    4.144144144    1.956318737    1.956329556    1.658357775
    4.159159159    1.952632386    1.952643193    1.656599838
    4.174174174    1.948963753    1.948974549    1.654845960
    4.189189189    1.945312761    1.945323545    1.653096150
    4.204204204    1.941679330    1.941690103    1.651350418
    4.219219219    1.938063382    1.938074144    1.649608775
    4.234234234    1.934464839    1.934475590    1.647871231
    4.249249249    1.930883622    1.930894361    1.646137794
    4.264264264    1.927319652    1.927330379    1.644408475
    4.279279279    1.923772851    1.923783566    1.642683282
    4.294294294    1.920243139    1.920253843    1.640962222
    4.309309309    1.916730437    1.916741130    1.639245306
    4.324324324    1.913234669    1.913245350    1.637532540
    4.339339339    1.909755753    1.909766423    1.635823932
    4.354354354    1.906293613    1.906304271    1.634119489
    4.369369369    1.902848169    1.902858815    1.632419218
    4.384384384    1.899419343    1.899429977    1.630723127
    4.399399399    1.896007056    1.896017679    1.629031221
    4.414414414    1.892611230    1.892621841    1.627343506
    4.429429429    1.889231786    1.889242386    1.625659989
    4.444444444    1.885868647    1.885879235    1.623980675
    4.459459459    1.882521735    1.882532311    1.622305569
    4.474474474    1.879190970    1.879201535    1.620634677
    4.489489489    1.875876276    1.875886829    1.618968003
    4.504504505    1.872577574    1.872588115    1.617305552
    4.519519520    1.869294787    1.869305316    1.615647328
    4.534534535    1.866027837    1.866038355    1.613993335
    4.549549550    1.862776648    1.862787154    1.612343576
    4.564564565    1.859541141    1.859551635    1.610698056
    4.579579580    1.856321239    1.856331722    1.609056778
    4.594594595    1.853116867    1.853127337    1.607419745
    4.609609610    1.849927946    1.849938404    1.605786959
    4.624624625    1.846754400    1.846764847    1.604158423
    4.639639640    1.843596153    1.843606588    1.602534140
    4.654654655    1.840453129    1.840463553    1.600914112
    4.669669670    1.837325252    1.837335663    1.599298340
    4.684684685    1.834212445    1.834222845    1.597686826
    4.699699700    1.831114634    1.831125022    1.596079572
    4.714714715    1.828031742    1.828042118    1.594476579
    4.729729730    1.824963695    1.824974059    1.592877848
    4.744744745    1.821910417    1.821920769    1.591283380
