# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    2.492492492    2.837379550    2.791363033    0.466647159
    2.507507508    2.855354927    2.880632601    0.481315663
    2.522522523    2.892267029    2.979084415    0.498409159
    2.537537538    2.961846394    3.068508163    0.519447041
    2.552552553    3.044100060    3.118693151    0.545552433
    2.567567568    3.112921839    3.131770572    0.575187630
    2.582582583    3.165611230    3.144358613    0.606039525
    2.597597598    3.229483775    3.191580703    0.636543313
    2.612612613    3.332938152    3.284639690    0.664430579
    2.627627628    3.480265040    3.422616021    0.688520105
    2.642642643    3.664642912    3.611145578    0.706009745
    2.657657658    3.889983287    3.862209540    0.711751213
    2.672672673    4.181133803    4.191914259    0.703252006
    2.687687688    4.569968172    4.616805325    0.684543600
    2.702702703    5.065189440    5.127520156    0.661756562
    2.717717718    5.632327801    5.671156183    0.634739958
    2.732732733    6.144491654    6.136293652    0.598277749
    2.747747748    6.411535821    6.399816444    0.549638751
    2.762762763    6.378569002    6.442653000    0.492555535
    2.777777778    6.198945344    6.333412012    0.435145789
    2.792792793    6.051760149    6.149971594    0.386035497
    2.807807808    6.003769475    5.968478190    0.348544100
    2.822822823    5.995935415    5.814214249    0.319573679
    2.837837838    5.885044531    5.632951081    0.295619846
    2.852852853    5.604482098    5.397685856    0.275969543
    2.867867868    5.254714769    5.178026905    0.260884056
    2.882882883    4.947123045    5.020325273    0.249833078
    2.897897898    4.714022189    4.891121199    0.241684949
    2.912912913    4.538858307    4.738436345    0.235475429
    2.927927928    4.408952624    4.567136129    0.231001971
    2.942942943    4.336469578    4.436115801    0.229062303
    2.957957958    4.319476226    4.366938592    0.230192485
    2.972972973    4.332237209    4.318701816    0.232112433
    2.987987988    4.333777963    4.246290999    0.231919208
    3.003003003    4.282183007    4.144688367    0.229703521
    3.018018018    4.169313823    4.034311055    0.227123655
    3.033033033    4.028550640    3.937001158    0.225834772
    3.048048048    3.898077422    3.857766800    0.226234761
    3.063063063    3.789600983    3.785200909    0.227151108
    3.078078078    3.702530900    3.719702595    0.228237407
    3.093093093    3.634545279    3.666575495    0.230835558
    3.108108108    3.585618962    3.635248592    0.236698742
    3.123123123    3.562994243    3.637428991    0.245272461
    3.138138138    3.561137540    3.651643570    0.253159141
    3.153153153    3.558312257    3.634892772    0.257751598
    3.168168168    3.550279413    3.582482187    0.259830588
    3.183183183    3.545246832    3.526789338    0.261879560
    3.198198198    3.552014135    3.504182234    0.265633290
    3.213213213    3.581759396    3.530774922    0.271105476
    3.228228228    3.633197249    3.593407194    0.278200115
    3.243243243    3.690766061    3.666310480    0.288203101
    3.258258258    3.750288344    3.732083239    0.301707808
    3.273273273    3.827655794    3.800304070    0.316342254
    3.288288288    3.935523026    3.897742284    0.328802067
    3.303303303    4.093966915    4.064838490    0.339850930
    3.318318318    4.343982628    4.347106096    0.352389652
    3.333333333    4.701031375    4.746915846    0.366625215
    3.348348348    5.130311725    5.203427530    0.379417346
    3.363363363    5.559659940    5.616783888    0.386174145
    3.378378378    5.891011522    5.899147502    0.385975174
    3.393393393    6.062920984    6.031944164    0.383143588
    3.408408408    6.095196633    6.058599680    0.382706599
    3.423423423    6.050623326    6.035097094    0.387606751
    3.438438438    5.984660628    5.994705385    0.398764986
    3.453453453    5.926513381    5.939297173    0.416526085
    3.468468468    5.863989062    5.861002840    0.439237223
    3.483483483    5.775047154    5.769904154    0.462127008
    3.498498498    5.678665841    5.690554043    0.480885233
    3.513513514    5.612348758    5.629511727    0.494220772
    3.528528529    5.580151594    5.579197445    0.505110528
