# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.570570571    3.421803376    3.421815784    2.123776124
    0.585585586    3.426231436    3.426243846    2.124708628
    0.600600601    3.430796598    3.430809010    2.125668051
    0.615615616    3.435500768    3.435513183    2.126654620
    0.630630631    3.440345928    3.440358345    2.127668569
    0.645645646    3.445334138    3.445346558    2.128710143
    0.660660661    3.450467545    3.450479967    2.129779593
    0.675675676    3.455748378    3.455760803    2.130877181
    0.690690691    3.461178958    3.461191385    2.132003179
    0.705705706    3.466761697    3.466774127    2.133157866
    0.720720721    3.472499104    3.472511537    2.134341535
    0.735735736    3.478393789    3.478406225    2.135554485
    0.750750751    3.484448465    3.484460903    2.136797029
    0.765765766    3.490665954    3.490678395    2.138069489
    0.780780781    3.497049191    3.497061635    2.139372201
    0.795795796    3.503601229    3.503613677    2.140705511
    0.810810811    3.510325246    3.510337696    2.142069777
    0.825825826    3.517224546    3.517237000    2.143465370
    0.840840841    3.524302569    3.524315026    2.144892676
    0.855855856    3.531562894    3.531575355    2.146352092
    0.870870871    3.539009251    3.539021715    2.147844032
    0.885885886    3.546645520    3.546657987    2.149368923
    0.900900901    3.554475744    3.554488215    2.150927208
    0.915915916    3.562504137    3.562516612    2.152519345
    0.930930931    3.570735088    3.570747567    2.154145812
    0.945945946    3.579173176    3.579185658    2.155807101
    0.960960961    3.587823175    3.587835661    2.157503723
    0.975975976    3.596690065    3.596702555    2.159236210
    0.990990991    3.605779046    3.605791540    2.161005110
    1.006006006    3.615095545    3.615108043    2.162810997
    1.021021021    3.624645234    3.624657737    2.164654461
    1.036036036    3.634434039    3.634446546    2.166536120
    1.051051051    3.644468156    3.644480667    2.168456611
    1.066066066    3.654754068    3.654766584    2.170416600
    1.081081081    3.665298560    3.665311080    2.172416776
    1.096096096    3.676108737    3.676121262    2.174457858
    1.111111111    3.687192046    3.687204576    2.176540592
    1.126126126    3.698556294    3.698568829    2.178665755
    1.141141141    3.710209672    3.710222212    2.180834156
    1.156156156    3.722160782    3.722173328    2.183046639
    1.171171171    3.734418659    3.734431210    2.185304081
    1.186186186    3.746992804    3.747005361    2.187607397
    1.201201201    3.759893214    3.759905776    2.189957544
    1.216216216    3.773130415    3.773142984    2.192355518
    1.231231231    3.786715504    3.786728080    2.194802361
    1.246246246    3.800660185    3.800672767    2.197299161
    1.261261261    3.814976816    3.814989406    2.199847055
    1.276276276    3.829678458    3.829691056    2.202447235
    1.291291291    3.844778930    3.844791535    2.205100948
    1.306306306    3.860292864    3.860305478    2.207809500
    1.321321321    3.876235777    3.876248401    2.210574261
    1.336336336    3.892624138    3.892636771    2.213396669
    1.351351351    3.909475449    3.909488093    2.216278235
    1.366366366    3.926808335    3.926820991    2.219220546
    1.381381381    3.944642642    3.944655311    2.222225273
    1.396396396    3.962999546    3.963012231    2.225294175
    1.411411411    3.981901678    3.981914379    2.228429106
    1.426426426    4.001373258    4.001385979    2.231632023
    1.441441441    4.021440255    4.021452997    2.234904993
    1.456456456    4.042130555    4.042143321    2.238250202
    1.471471471    4.063474164    4.063486958    2.241669964
    1.486486486    4.085503426    4.085516253    2.245166731
    1.501501502    4.108253282    4.108266149    2.248743107
    1.516516517    4.131761559    4.131774472    2.252401856
    1.531531532    4.156069301    4.156082269    2.256145923
    1.546546547    4.181221154    4.181234188    2.259978444
    1.561561562    4.207265809    4.207278922    2.263902767
    1.576576577    4.234256513    4.234269722    2.267922469
    1.591591592    4.262251669    4.262264997    2.272041382
    1.606606607    4.291315539    4.291329014    2.276263616
    1.621621622    4.321519063    4.321532720    2.280593586
    1.636636637    4.352940840    4.352954723    2.285036048
    1.651651652    4.385668279    4.385682446    2.289596131
    1.666666667    4.419798989    4.419813513    2.294279383
    1.681681682    4.455442434    4.455457410    2.299091814
    1.696696697    4.492721938    4.492737485    2.304039956
    1.711711712    4.531777110    4.531793378    2.309130922
    1.726726727    4.572766788    4.572783967    2.314372480
    1.741741742    4.615872634    4.615890948    2.319773141
    1.756756757    4.661303488    4.661323193    2.325342257
    1.771771772    4.709300644    4.709321987    2.331090135
    1.786786787    4.760144109    4.760167235    2.337028179
    1.801801802    4.814159803    4.814184514    2.343169050
    1.816816817    4.871727191    4.871752379    2.349526858
    1.831831832    4.933285828    4.933308179    2.356117391
    1.846846847    4.999336793    4.999347757    2.362958377
    1.861861862    5.070428981    5.070407711    2.370069788
    1.876876877    5.147105939    5.147002588    2.377474167
    1.891891892    5.229754741    5.229450814    2.385196934
    1.906906907    5.318219117    5.317435456    2.393266535
    1.921921922    5.410875303    5.408978873    2.401714135
    1.936936937    5.502662654    5.498395488    2.410572240
    1.951951952    5.582047411    5.573869603    2.419871814
